date,forecast,lower_bound,upper_bound
2020-11-26 21:00:00+00:00,212.76826972759366,-7283.255769644765,7708.792309099953
2020-11-26 22:00:00+00:00,209.73079021019075,-7287.642161402189,7707.1037418225715
2020-11-26 23:00:00+00:00,206.7025357140188,-7292.019085488442,7705.424156916481
2020-11-27 00:00:00+00:00,203.86972437591828,-7296.206817966952,7703.946266718788
2020-11-27 01:00:00+00:00,201.47442368376912,-7299.958022468101,7702.906869835639
2020-11-27 02:00:00+00:00,200.43403953648036,-7302.354141480332,7703.2222205532935
2020-11-27 03:00:00+00:00,202.40685346525567,-7301.7368221994775,7706.55052912999
2020-11-27 04:00:00+00:00,206.98348649288135,-7298.515439309507,7712.4824122952705
2020-11-27 05:00:00+00:00,213.13133574439811,-7293.722595543641,7719.985267032436
2020-11-27 06:00:00+00:00,216.98287083460028,-7291.225821402544,7725.191563071745
2020-11-27 07:00:00+00:00,218.41814229823683,-7291.1450664827635,7727.981351079236
2020-11-27 08:00:00+00:00,218.48708445626056,-7292.430396595507,7729.404565508027
2020-11-27 09:00:00+00:00,217.66195891944977,-7294.609550262102,7729.933468101001
2020-11-27 10:00:00+00:00,216.11540826613876,-7297.509885036204,7729.740701568481
2020-11-27 11:00:00+00:00,214.89927648820714,-7300.079557057804,7729.878110034218
2020-11-27 12:00:00+00:00,213.5073799841861,-7302.824750060122,7729.839510028493
2020-11-27 13:00:00+00:00,213.24086779731925,-7304.444315131549,7730.926050726187
2020-11-27 14:00:00+00:00,214.40609025078442,-7304.631902080421,7733.44408258199
2020-11-27 15:00:00+00:00,218.21699038867595,-7302.173567994043,7738.607548771395
2020-11-27 16:00:00+00:00,224.41750998053558,-7297.325371234149,7746.16039119522
2020-11-27 17:00:00+00:00,225.08594296669045,-7298.009017991573,7748.180903924955
2020-11-27 18:00:00+00:00,222.242840733497,-7302.203957011003,7746.6896384779975
2020-11-27 19:00:00+00:00,218.28289751893402,-7307.515494185384,7744.0812892232525
2020-11-27 20:00:00+00:00,214.9921207086674,-7312.15762225986,7742.141863677194
2020-11-27 21:00:00+00:00,213.2724638306007,-7315.228387837213,7741.773315498414
2020-11-27 22:00:00+00:00,210.2349843131978,-7319.616733619555,7740.086702245951
2020-11-27 23:00:00+00:00,207.20672981702586,-7323.995612076754,7738.409071710806
2020-11-28 00:00:00+00:00,204.37391847892533,-7328.1852899278765,7736.933126885728
2020-11-28 01:00:00+00:00,201.97861778677617,-7331.938438386238,7735.895673959791
2020-11-28 02:00:00+00:00,200.9382336394874,-7334.336501602243,7736.212968881217
2020-11-28 03:00:00+00:00,202.91104756826272,-7333.721126874232,7739.543222010758
2020-11-28 04:00:00+00:00,207.4876805958884,-7330.5016888919945,7745.477050083771
2020-11-28 05:00:00+00:00,213.63552984740517,-7325.710790388565,7752.981850083376
2020-11-28 06:00:00+00:00,217.48706493760733,-7323.215961864068,7758.190091739282
2020-11-28 07:00:00+00:00,218.92233640124388,-7323.137152914473,7760.981825716961
2020-11-28 08:00:00+00:00,218.9912785592676,-7324.424429350421,7762.406986468956
2020-11-28 09:00:00+00:00,218.16615302245683,-7326.605529692668,7762.937835737581
2020-11-28 10:00:00+00:00,216.6196023691458,-7329.507811494299,7762.74701623259
2020-11-28 11:00:00+00:00,215.4034705912142,-7332.079430894735,7762.886372077164
2020-11-28 12:00:00+00:00,214.01157408719314,-7334.826571626632,7762.849719801019
2020-11-28 13:00:00+00:00,213.7450619003263,-7336.448084777811,7763.938208578465
2020-11-28 14:00:00+00:00,214.91028435379147,-7336.637620156045,7766.458188863628
2020-11-28 15:00:00+00:00,218.721184491683,-7334.181234848069,7771.623603831435
2020-11-28 16:00:00+00:00,224.92170408354264,-7329.334987215057,7779.178395382142
2020-11-28 17:00:00+00:00,225.5901370696975,-7330.020583447278,7781.200857586673
2020-11-28 18:00:00+00:00,222.74703483650404,-7334.217472288855,7779.711541961863
2020-11-28 19:00:00+00:00,218.78709162194107,-7339.530959632174,7777.105142876056
2020-11-28 20:00:00+00:00,215.49631481167444,-7344.175038221814,7775.167667845164
2020-11-28 21:00:00+00:00,213.77665793360777,-7347.247754660003,7774.801070527218
2020-11-28 22:00:00+00:00,210.73917841620485,-7351.63805164829,7773.116408480699
2020-11-28 23:00:00+00:00,207.7109239200329,-7356.018881655983,7771.440729496048
2020-11-29 00:00:00+00:00,204.87811258193238,-7360.210502098027,7769.966727261892
2020-11-29 01:00:00+00:00,202.48281188978322,-7363.96559173801,7768.931215517576
2020-11-29 02:00:00+00:00,201.44242774249446,-7366.365596381115,7769.2504518661035
2020-11-29 03:00:00+00:00,203.41524167126977,-7365.752163427761,7772.5826467703
2020-11-29 04:00:00+00:00,207.99187469889546,-7362.534667573521,7778.518416971311
2020-11-29 05:00:00+00:00,214.13972395041222,-7357.745711551258,7786.025159452082
2020-11-29 06:00:00+00:00,217.99125904061438,-7355.252825860549,7791.235343941778
2020-11-29 07:00:00+00:00,219.42653050425093,-7355.175960096801,7794.0290211053025
2020-11-29 08:00:00+00:00,219.49547266227466,-7356.465180070084,7795.456125394633
2020-11-29 09:00:00+00:00,218.67034712546388,-7358.64822430059,7795.9889185515185
2020-11-29 10:00:00+00:00,217.12379647215286,-7361.552450340837,7795.800043285143
2020-11-29 11:00:00+00:00,215.90766469422124,-7364.126014329685,7795.941343718127
2020-11-29 12:00:00+00:00,214.5157681902002,-7366.875099999221,7795.906636379621
